V_out,I_out
-1.0,6.8500000000000005e-06
-0.996661101836394,6.79e-06
-0.99332220367278801,6.78e-06
-0.98998330550918201,6.78e-06
-0.98664440734557601,6.77e-06
-0.98330550918196991,6.77e-06
-0.97996661101836391,6.77e-06
-0.97662771285475791,6.77e-06
-0.97328881469115192,6.77e-06
-0.96994991652754592,6.77e-06
-0.96661101836393992,6.77e-06
-0.96327212020033393,6.77e-06
-0.95993322203672793,6.7600000000000005e-06
-0.95659432387312182,6.7600000000000005e-06
-0.95325542570951582,6.77e-06
-0.94991652754590983,6.77e-06
-0.94657762938230383,6.77e-06
-0.94323873121869783,6.77e-06
-0.93989983305509184,6.77e-06
-0.93656093489148584,6.7600000000000005e-06
-0.93322203672787984,6.77e-06
-0.92988313856427385,6.77e-06
-0.92654424040066774,6.7600000000000005e-06
-0.92320534223706174,6.7600000000000005e-06
-0.91986644407345575,6.77e-06
-0.91652754590984975,6.7600000000000005e-06
-0.91318864774624375,6.7600000000000005e-06
-0.90984974958263776,6.7600000000000005e-06
-0.90651085141903176,6.7600000000000005e-06
-0.90317195325542565,6.7600000000000005e-06
-0.89983305509181966,6.7600000000000005e-06
-0.89649415692821366,6.7600000000000005e-06
-0.89315525876460766,6.7600000000000005e-06
-0.88981636060100167,6.7600000000000005e-06
-0.88647746243739567,6.77e-06
-0.88313856427378967,6.7600000000000005e-06
-0.87979966611018368,6.7600000000000005e-06
-0.87646076794657768,6.77e-06
-0.87312186978297168,6.7600000000000005e-06
-0.86978297161936557,6.7600000000000005e-06
-0.86644407345575958,6.7600000000000005e-06
-0.86310517529215358,6.7600000000000005e-06
-0.85976627712854758,6.7600000000000005e-06
-0.85642737896494159,6.7600000000000005e-06
-0.85308848080133559,6.7600000000000005e-06
-0.84974958263772948,6.77e-06
-0.84641068447412349,6.7600000000000005e-06
-0.84307178631051749,6.77e-06
-0.83973288814691149,6.7600000000000005e-06
-0.8363939899833055,6.7600000000000005e-06
-0.8330550918196995,6.7600000000000005e-06
-0.8297161936560935,6.7600000000000005e-06
-0.82637729549248751,6.7600000000000005e-06
-0.82303839732888151,6.7600000000000005e-06
-0.81969949916527551,6.7600000000000005e-06
-0.81636060100166941,6.7600000000000005e-06
-0.81302170283806341,6.7600000000000005e-06
-0.80968280467445741,6.7600000000000005e-06
-0.80634390651085142,6.7600000000000005e-06
-0.80300500834724542,6.77e-06
-0.79966611018363942,6.7600000000000005e-06
-0.79632721202003331,6.7600000000000005e-06
-0.79298831385642732,6.7600000000000005e-06
-0.78964941569282132,6.7600000000000005e-06
-0.78631051752921532,6.7600000000000005e-06
-0.78297161936560933,6.7600000000000005e-06
-0.77963272120200333,6.7600000000000005e-06
-0.77629382303839733,6.7600000000000005e-06
-0.77295492487479134,6.7600000000000005e-06
-0.76961602671118534,6.77e-06
-0.76627712854757934,6.7600000000000005e-06
-0.76293823038397335,6.7600000000000005e-06
-0.75959933222036724,6.7600000000000005e-06
-0.75626043405676124,6.7600000000000005e-06
-0.75292153589315525,6.7600000000000005e-06
-0.74958263772954925,6.7600000000000005e-06
-0.74624373956594325,6.7600000000000005e-06
-0.74290484140233715,6.7600000000000005e-06
-0.73956594323873115,6.7600000000000005e-06
-0.73622704507512515,6.7600000000000005e-06
-0.73288814691151916,6.7600000000000005e-06
-0.72954924874791316,6.7600000000000005e-06
-0.72621035058430716,6.7600000000000005e-06
-0.72287145242070117,6.7600000000000005e-06
-0.71953255425709517,6.7600000000000005e-06
-0.71619365609348917,6.7600000000000005e-06
-0.71285475792988318,6.7600000000000005e-06
-0.70951585976627718,6.7600000000000005e-06
-0.70617696160267118,6.7600000000000005e-06
-0.70283806343906507,6.7600000000000005e-06
-0.69949916527545908,6.7600000000000005e-06
-0.69616026711185308,6.7600000000000005e-06
-0.69282136894824708,6.7600000000000005e-06
-0.68948247078464098,6.7600000000000005e-06
-0.68614357262103498,6.7600000000000005e-06
-0.68280467445742898,6.7600000000000005e-06
-0.67946577629382299,6.7600000000000005e-06
-0.67612687813021699,6.77e-06
-0.67278797996661099,6.7600000000000005e-06
-0.669449081803005,6.7600000000000005e-06
-0.666110183639399,6.7600000000000005e-06
-0.662771285475793,6.7600000000000005e-06
-0.65943238731218701,6.7600000000000005e-06
-0.65609348914858101,6.7600000000000005e-06
-0.65275459098497501,6.77e-06
-0.64941569282136902,6.7600000000000005e-06
-0.64607679465776291,6.7600000000000005e-06
-0.64273789649415691,6.7600000000000005e-06
-0.63939899833055092,6.7600000000000005e-06
-0.63606010016694492,6.7600000000000005e-06
-0.63272120200333881,6.7600000000000005e-06
-0.62938230383973282,6.7600000000000005e-06
-0.62604340567612682,6.7600000000000005e-06
-0.62270450751252082,6.7600000000000005e-06
-0.61936560934891483,6.7600000000000005e-06
-0.61602671118530883,6.77e-06
-0.61268781302170283,6.7600000000000005e-06
-0.60934891485809684,6.7600000000000005e-06
-0.60601001669449084,6.7600000000000005e-06
-0.60267111853088484,6.7600000000000005e-06
-0.59933222036727885,6.7600000000000005e-06
-0.59599332220367285,6.7600000000000005e-06
-0.59265442404006674,6.7600000000000005e-06
-0.58931552587646074,6.7600000000000005e-06
-0.58597662771285475,6.7600000000000005e-06
-0.58263772954924875,6.7600000000000005e-06
-0.57929883138564264,6.7600000000000005e-06
-0.57595993322203665,6.7600000000000005e-06
-0.57262103505843065,6.7600000000000005e-06
-0.56928213689482465,6.7600000000000005e-06
-0.56594323873121866,6.7600000000000005e-06
-0.56260434056761266,6.7600000000000005e-06
-0.55926544240400666,6.7600000000000005e-06
-0.55592654424040067,6.7600000000000005e-06
-0.55258764607679467,6.7600000000000005e-06
-0.54924874791318867,6.7600000000000005e-06
-0.54590984974958268,6.7600000000000005e-06
-0.54257095158597668,6.7600000000000005e-06
-0.53923205342237068,6.7600000000000005e-06
-0.53589315525876458,6.77e-06
-0.53255425709515858,6.7600000000000005e-06
-0.52921535893155258,6.7600000000000005e-06
-0.52587646076794659,6.7600000000000005e-06
-0.52253756260434048,6.7600000000000005e-06
-0.51919866444073448,6.77e-06
-0.51585976627712848,6.77e-06
-0.51252086811352249,6.7600000000000005e-06
-0.50918196994991649,6.7600000000000005e-06
-0.50584307178631049,6.7600000000000005e-06
-0.5025041736227045,6.7600000000000005e-06
-0.4991652754590985,6.7600000000000005e-06
-0.4958263772954925,6.7600000000000005e-06
-0.49248747913188651,6.7600000000000005e-06
-0.4891485809682804,6.7600000000000005e-06
-0.4858096828046744,6.7600000000000005e-06
-0.48247078464106841,6.7600000000000005e-06
-0.47913188647746241,6.7600000000000005e-06
-0.47579298831385641,6.7600000000000005e-06
-0.47245409015025042,6.7600000000000005e-06
-0.46911519198664442,6.7600000000000005e-06
-0.46577629382303842,6.7600000000000005e-06
-0.46243739565943243,6.7600000000000005e-06
-0.45909849749582632,6.7600000000000005e-06
-0.45575959933222032,6.7600000000000005e-06
-0.45242070116861433,6.7600000000000005e-06
-0.44908180300500833,6.7600000000000005e-06
-0.44574290484140233,6.7600000000000005e-06
-0.44240400667779634,6.7600000000000005e-06
-0.43906510851419034,6.7600000000000005e-06
-0.43572621035058434,6.7600000000000005e-06
-0.43238731218697823,6.7600000000000005e-06
-0.42904841402337224,6.7600000000000005e-06
-0.42570951585976624,6.7600000000000005e-06
-0.42237061769616024,6.7600000000000005e-06
-0.41903171953255425,6.7600000000000005e-06
-0.41569282136894825,6.7600000000000005e-06
-0.41235392320534225,6.7600000000000005e-06
-0.40901502504173626,6.7600000000000005e-06
-0.40567612687813015,6.7600000000000005e-06
-0.40233722871452415,6.7600000000000005e-06
-0.39899833055091816,6.7600000000000005e-06
-0.39565943238731216,6.7600000000000005e-06
-0.39232053422370616,6.7600000000000005e-06
-0.38898163606010017,6.7600000000000005e-06
-0.38564273789649417,6.7600000000000005e-06
-0.38230383973288817,6.7600000000000005e-06
-0.37896494156928207,6.7600000000000005e-06
-0.37562604340567607,6.7600000000000005e-06
-0.37228714524207007,6.7600000000000005e-06
-0.36894824707846408,6.7600000000000005e-06
-0.36560934891485808,6.7600000000000005e-06
-0.36227045075125208,6.7600000000000005e-06
-0.35893155258764609,6.7600000000000005e-06
-0.35559265442404009,6.7600000000000005e-06
-0.35225375626043409,6.7600000000000005e-06
-0.34891485809682798,6.75e-06
-0.34557595993322199,6.7600000000000005e-06
-0.34223706176961599,6.7600000000000005e-06
-0.33889816360600999,6.7600000000000005e-06
-0.335559265442404,6.75e-06
-0.332220367278798,6.7600000000000005e-06
-0.328881469115192,6.75e-06
-0.32554257095158601,6.7600000000000005e-06
-0.3222036727879799,6.7600000000000005e-06
-0.3188647746243739,6.75e-06
-0.31552587646076791,6.75e-06
-0.31218697829716191,6.75e-06
-0.30884808013355591,6.75e-06
-0.30550918196994992,6.75e-06
-0.30217028380634392,6.75e-06
-0.29883138564273792,6.74e-06
-0.29549248747913182,6.74e-06
-0.29215358931552582,6.74e-06
-0.28881469115191982,6.73e-06
-0.28547579298831383,6.73e-06
-0.28213689482470783,6.73e-06
-0.27879799666110183,6.73e-06
-0.27545909849749584,6.72e-06
-0.27212020033388984,6.72e-06
-0.26878130217028373,6.71e-06
-0.26544240400667773,6.71e-06
-0.26210350584307174,6.7e-06
-0.25876460767946574,6.7e-06
-0.25542570951585974,6.69e-06
-0.25208681135225375,6.68e-06
-0.24874791318864775,6.6700000000000005e-06
-0.24540901502504175,6.66e-06
-0.24207011686143576,6.65e-06
-0.23873121869782965,6.64e-06
-0.23539232053422365,6.63e-06
-0.23205342237061766,6.61e-06
-0.22871452420701166,6.6e-06
-0.22537562604340566,6.5900000000000004e-06
-0.22203672787979967,6.57e-06
-0.21869782971619367,6.55e-06
-0.21535893155258767,6.53e-06
-0.21202003338898157,6.51e-06
-0.20868113522537557,6.48e-06
-0.20534223706176957,6.46e-06
-0.20200333889816358,6.43e-06
-0.19866444073455758,6.4e-06
-0.19532554257095158,6.37e-06
-0.19198664440734559,6.33e-06
-0.18864774624373959,6.3e-06
-0.18530884808013348,6.26e-06
-0.18196994991652748,6.21e-06
-0.17863105175292149,6.16e-06
-0.17529215358931549,6.12e-06
-0.17195325542570949,6.0600000000000004e-06
-0.1686143572621035,6e-06
-0.1652754590984975,5.94e-06
-0.1619365609348915,5.8800000000000005e-06
-0.1585976627712854,5.8e-06
-0.1552587646076794,5.74e-06
-0.1519198664440734,5.66e-06
-0.14858096828046741,5.58e-06
-0.14524207011686141,5.49e-06
-0.14190317195325541,5.4e-06
-0.13856427378964942,5.3e-06
-0.13522537562604342,5.2e-06
-0.13188647746243742,5.11e-06
-0.12854757929883132,4.9900000000000005e-06
-0.12520868113522532,4.88e-06
-0.12186978297161932,4.78e-06
-0.11853088480801333,4.65e-06
-0.11519198664440733,4.53e-06
-0.11185308848080133,4.41e-06
-0.10851419031719534,4.28e-06
-0.10517529215358934,4.13e-06
-0.10183639398998323,4.01e-06
-0.098497495826377235,3.86e-06
-0.095158597662771238,3.7e-06
-0.091819699499165242,3.57e-06
-0.088480801335559245,3.41e-06
-0.085141903171953248,3.24e-06
-0.081803005008347252,3.09e-06
-0.078464106844741255,2.92e-06
-0.075125208681135147,2.74e-06
-0.07178631051752915,2.59e-06
-0.068447412353923154,2.4e-06
-0.065108514190317157,2.22e-06
-0.06176961602671116,2.04e-06
-0.058430717863105164,1.84e-06
-0.055091819699499167,1.64e-06
-0.05175292153589317,1.46e-06
-0.048414023372287063,1.24e-06
-0.045075125208681066,1.03e-06
-0.041736227045075069,8.88e-07
-0.038397328881469073,7.000000000000001e-07
-0.035058430717863076,4.7600000000000003e-07
-0.031719532554257079,2.5700000000000004e-07
-0.028380634390651083,6.71e-08
-0.025041736227045086,-1.5490000000000002e-07
-0.021702838063439089,-3.9300000000000004e-07
-0.018363939899832982,-5.88e-07
-0.015025041736226985,-8.18e-07
-0.011686143572620988,-1.049e-06
-0.0083472454090149917,-1.2420000000000001e-06
-0.005008347245408995,-1.475e-06
-0.0016694490818029983,-1.6990000000000002e-06
0.0016694490818029983,-1.903e-06
0.005008347245408995,-2.18e-06
0.0083472454090149917,-2.4e-06
0.011686143572620988,-2.58e-06
0.015025041736226985,-2.8e-06
0.018363939899832982,-3.02e-06
0.0217028380634392,-3.2e-06
0.025041736227045197,-3.42e-06
0.028380634390651194,-3.63e-06
0.03171953255425719,-3.81e-06
0.035058430717863187,-4.01e-06
0.038397328881469184,-4.22e-06
0.04173622704507518,-4.39e-06
0.045075125208681177,-4.59e-06
0.048414023372287174,-4.78e-06
0.05175292153589317,-4.97e-06
0.055091819699499167,-5.14e-06
0.058430717863105164,-5.32e-06
0.06176961602671116,-5.5e-06
0.065108514190317157,-5.66e-06
0.068447412353923154,-5.83e-06
0.07178631051752915,-6e-06
0.075125208681135147,-6.15e-06
0.078464106844741366,-6.31e-06
0.081803005008347363,-6.47e-06
0.085141903171953359,-6.6e-06
0.088480801335559356,-6.75e-06
0.091819699499165353,-6.89e-06
0.095158597662771349,-7.01e-06
0.098497495826377346,-7.14e-06
0.10183639398998334,-7.27e-06
0.10517529215358934,-7.3800000000000005e-06
0.10851419031719534,-7.49e-06
0.11185308848080133,-7.61e-06
0.11519198664440733,-7.7e-06
0.11853088480801333,-7.8e-06
0.12186978297161932,-7.9e-06
0.12520868113522532,-7.97e-06
0.12854757929883132,-8.06e-06
0.13188647746243753,-8.15e-06
0.13522537562604353,-8.210000000000001e-06
0.13856427378964953,-8.28e-06
0.14190317195325552,-8.34e-06
0.14524207011686152,-8.400000000000001e-06
0.14858096828046752,-8.46e-06
0.15191986644407351,-8.51e-06
0.15525876460767951,-8.570000000000001e-06
0.15859766277128551,-8.61e-06
0.1619365609348915,-8.65e-06
0.1652754590984975,-8.69e-06
0.1686143572621035,-8.72e-06
0.17195325542570949,-8.76e-06
0.17529215358931549,-8.8e-06
0.17863105175292149,-8.82e-06
0.18196994991652748,-8.85e-06
0.18530884808013348,-8.88e-06
0.1886477462437397,-8.9e-06
0.1919866444073457,-8.920000000000001e-06
0.19532554257095169,-8.94e-06
0.19866444073455769,-8.96e-06
0.20200333889816369,-8.97e-06
0.20534223706176968,-8.99e-06
0.20868113522537568,-9e-06
0.21202003338898168,-9.02e-06
0.21535893155258767,-9.03e-06
0.21869782971619367,-9.04e-06
0.22203672787979967,-9.05e-06
0.22537562604340566,-9.06e-06
0.22871452420701166,-9.07e-06
0.23205342237061766,-9.07e-06
0.23539232053422365,-9.08e-06
0.23873121869782965,-9.09e-06
0.24207011686143587,-9.09e-06
0.24540901502504187,-9.100000000000001e-06
0.24874791318864786,-9.100000000000001e-06
0.25208681135225386,-9.110000000000001e-06
0.25542570951585986,-9.110000000000001e-06
0.25876460767946585,-9.12e-06
0.26210350584307185,-9.12e-06
0.26544240400667785,-9.12e-06
0.26878130217028384,-9.12e-06
0.27212020033388984,-9.12e-06
0.27545909849749584,-9.13e-06
0.27879799666110183,-9.13e-06
0.28213689482470783,-9.13e-06
0.28547579298831383,-9.13e-06
0.28881469115191982,-9.14e-06
0.29215358931552582,-9.13e-06
0.29549248747913182,-9.14e-06
0.29883138564273803,-9.14e-06
0.30217028380634403,-9.14e-06
0.30550918196995003,-9.14e-06
0.30884808013355602,-9.14e-06
0.31218697829716202,-9.15e-06
0.31552587646076802,-9.14e-06
0.31886477462437401,-9.15e-06
0.32220367278798001,-9.14e-06
0.32554257095158601,-9.14e-06
0.328881469115192,-9.15e-06
0.332220367278798,-9.15e-06
0.335559265442404,-9.15e-06
0.33889816360600999,-9.15e-06
0.34223706176961599,-9.15e-06
0.34557595993322199,-9.15e-06
0.34891485809682798,-9.15e-06
0.3522537562604342,-9.15e-06
0.3555926544240402,-9.15e-06
0.3589315525876462,-9.15e-06
0.36227045075125219,-9.16e-06
0.36560934891485819,-9.15e-06
0.36894824707846419,-9.16e-06
0.37228714524207018,-9.15e-06
0.37562604340567618,-9.16e-06
0.37896494156928218,-9.15e-06
0.38230383973288817,-9.16e-06
0.38564273789649417,-9.16e-06
0.38898163606010017,-9.16e-06
0.39232053422370616,-9.16e-06
0.39565943238731216,-9.16e-06
0.39899833055091816,-9.16e-06
0.40233722871452415,-9.16e-06
0.40567612687813015,-9.16e-06
0.40901502504173637,-9.17e-06
0.41235392320534237,-9.16e-06
0.41569282136894836,-9.16e-06
0.41903171953255436,-9.16e-06
0.42237061769616036,-9.16e-06
0.42570951585976635,-9.16e-06
0.42904841402337235,-9.16e-06
0.43238731218697835,-9.16e-06
0.43572621035058434,-9.17e-06
0.43906510851419034,-9.17e-06
0.44240400667779634,-9.17e-06
0.44574290484140233,-9.17e-06
0.44908180300500833,-9.17e-06
0.45242070116861433,-9.17e-06
0.45575959933222032,-9.17e-06
0.45909849749582632,-9.17e-06
0.46243739565943254,-9.17e-06
0.46577629382303853,-9.17e-06
0.46911519198664453,-9.17e-06
0.47245409015025053,-9.17e-06
0.47579298831385652,-9.17e-06
0.47913188647746252,-9.17e-06
0.48247078464106852,-9.17e-06
0.48580968280467451,-9.17e-06
0.48914858096828051,-9.17e-06
0.49248747913188651,-9.17e-06
0.4958263772954925,-9.18e-06
0.4991652754590985,-9.17e-06
0.5025041736227045,-9.17e-06
0.50584307178631049,-9.17e-06
0.50918196994991649,-9.18e-06
0.51252086811352249,-9.18e-06
0.51585976627712848,-9.17e-06
0.5191986644407347,-9.18e-06
0.5225375626043407,-9.18e-06
0.5258764607679467,-9.17e-06
0.52921535893155269,-9.18e-06
0.53255425709515869,-9.18e-06
0.53589315525876469,-9.18e-06
0.53923205342237068,-9.18e-06
0.54257095158597668,-9.18e-06
0.54590984974958268,-9.18e-06
0.54924874791318867,-9.18e-06
0.55258764607679467,-9.18e-06
0.55592654424040067,-9.18e-06
0.55926544240400666,-9.18e-06
0.56260434056761266,-9.18e-06
0.56594323873121866,-9.18e-06
0.56928213689482465,-9.18e-06
0.57262103505843087,-9.18e-06
0.57595993322203687,-9.18e-06
0.57929883138564287,-9.18e-06
0.58263772954924886,-9.18e-06
0.58597662771285486,-9.18e-06
0.58931552587646086,-9.18e-06
0.59265442404006685,-9.18e-06
0.59599332220367285,-9.18e-06
0.59933222036727885,-9.19e-06
0.60267111853088484,-9.19e-06
0.60601001669449084,-9.19e-06
0.60934891485809684,-9.19e-06
0.61268781302170283,-9.19e-06
0.61602671118530883,-9.18e-06
0.61936560934891483,-9.19e-06
0.62270450751252082,-9.19e-06
0.62604340567612682,-9.19e-06
0.62938230383973304,-9.19e-06
0.63272120200333903,-9.19e-06
0.63606010016694503,-9.19e-06
0.63939899833055103,-9.19e-06
0.64273789649415702,-9.19e-06
0.64607679465776302,-9.19e-06
0.64941569282136902,-9.19e-06
0.65275459098497501,-9.19e-06
0.65609348914858101,-9.19e-06
0.65943238731218701,-9.19e-06
0.662771285475793,-9.19e-06
0.666110183639399,-9.2e-06
0.669449081803005,-9.19e-06
0.67278797996661099,-9.19e-06
0.67612687813021699,-9.2e-06
0.67946577629382299,-9.19e-06
0.68280467445742921,-9.2e-06
0.6861435726210352,-9.2e-06
0.6894824707846412,-9.2e-06
0.6928213689482472,-9.2e-06
0.69616026711185319,-9.2e-06
0.69949916527545919,-9.2e-06
0.70283806343906519,-9.2e-06
0.70617696160267118,-9.2e-06
0.70951585976627718,-9.2e-06
0.71285475792988318,-9.2e-06
0.71619365609348917,-9.2e-06
0.71953255425709517,-9.2e-06
0.72287145242070117,-9.2e-06
0.72621035058430716,-9.2e-06
0.72954924874791316,-9.2e-06
0.73288814691151916,-9.2e-06
0.73622704507512515,-9.2e-06
0.73956594323873137,-9.2e-06
0.74290484140233737,-9.2e-06
0.74624373956594336,-9.2e-06
0.74958263772954936,-9.2e-06
0.75292153589315536,-9.2e-06
0.75626043405676135,-9.2e-06
0.75959933222036735,-9.2e-06
0.76293823038397335,-9.21e-06
0.76627712854757934,-9.2e-06
0.76961602671118534,-9.21e-06
0.77295492487479134,-9.21e-06
0.77629382303839733,-9.21e-06
0.77963272120200333,-9.21e-06
0.78297161936560933,-9.21e-06
0.78631051752921532,-9.21e-06
0.78964941569282132,-9.21e-06
0.79298831385642754,-9.21e-06
0.79632721202003354,-9.21e-06
0.79966611018363953,-9.21e-06
0.80300500834724553,-9.21e-06
0.80634390651085153,-9.21e-06
0.80968280467445752,-9.21e-06
0.81302170283806352,-9.21e-06
0.81636060100166952,-9.21e-06
0.81969949916527551,-9.21e-06
0.82303839732888151,-9.21e-06
0.82637729549248751,-9.21e-06
0.8297161936560935,-9.21e-06
0.8330550918196995,-9.21e-06
0.8363939899833055,-9.21e-06
0.83973288814691149,-9.21e-06
0.84307178631051749,-9.21e-06
0.84641068447412349,-9.21e-06
0.84974958263772971,-9.21e-06
0.8530884808013357,-9.22e-06
0.8564273789649417,-9.21e-06
0.8597662771285477,-9.21e-06
0.86310517529215369,-9.22e-06
0.86644407345575969,-9.22e-06
0.86978297161936569,-9.22e-06
0.87312186978297168,-9.22e-06
0.87646076794657768,-9.22e-06
0.87979966611018368,-9.22e-06
0.88313856427378967,-9.22e-06
0.88647746243739567,-9.22e-06
0.88981636060100167,-9.22e-06
0.89315525876460766,-9.22e-06
0.89649415692821366,-9.22e-06
0.89983305509181966,-9.22e-06
0.90317195325542587,-9.22e-06
0.90651085141903187,-9.22e-06
0.90984974958263787,-9.23e-06
0.91318864774624386,-9.22e-06
0.91652754590984986,-9.22e-06
0.91986644407345586,-9.23e-06
0.92320534223706185,-9.22e-06
0.92654424040066785,-9.22e-06
0.92988313856427385,-9.22e-06
0.93322203672787984,-9.22e-06
0.93656093489148584,-9.23e-06
0.93989983305509184,-9.23e-06
0.94323873121869783,-9.23e-06
0.94657762938230383,-9.23e-06
0.94991652754590983,-9.23e-06
0.95325542570951582,-9.23e-06
0.95659432387312182,-9.23e-06
0.95993322203672804,-9.23e-06
0.96327212020033404,-9.23e-06
0.96661101836394003,-9.23e-06
0.96994991652754603,-9.23e-06
0.97328881469115203,-9.23e-06
0.97662771285475802,-9.23e-06
0.97996661101836402,-9.23e-06
0.98330550918197002,-9.23e-06
0.98664440734557601,-9.23e-06
0.98998330550918201,-9.23e-06
0.99332220367278801,-9.23e-06
0.996661101836394,-9.23e-06
1.0,-9.23e-06
